res_id,menu,price
"(181,)",향라대하,"15,000원"
"(181,)",경장육슬,"15,000원"
"(181,)",바지락볶음,"15,000원"
"(181,)",옥수수냉/온면,"5,000원"
"(181,)",볶음밥,"5,000원"
"(181,)",자연송이버섯짬뽕,"8,000원"
"(181,)",물만두,"5,000원"
"(181,)",마라룽샤,"25,000원"
"(184,)",양암소한마리 600g,"52,000원"
"(184,)",양꼬치,"8,000원"
"(184,)",암소한마리 600g,"50,000원"
"(184,)",모둠1인분 200g,"17,000원"
"(184,)",등골 200g,"20,000원"
"(191,)",숯불양념닭갈비,"12,000원"
"(191,)",숯불소금닭갈비,"12,000원"
"(191,)",매운무뼈닭발,"14,000원"
"(191,)",닭똥집,"12,000원"
"(191,)",오돌뼈,"12,000원"
"(193,)",생등심 투플 500g,"65,000원"
"(193,)",생등심 믹스 500g,"60,000원"
"(193,)",생등심 원플 500g,"55,000원"
"(193,)",육사시미 250g,"25,000원"
"(193,)",육회 250g,"25,000원"
"(193,)",황소곱창전골,"12,000원"
"(193,)",차돌된장찌개,"6,000원"
"(193,)",순두부찌개,"6,000원"
"(194,)",선지국 2인분,"6,000원"
"(194,)",도가니 사골곰탕 2인분,"8,000원"
"(194,)",선지국 4인분,"9,000원"
"(194,)",선지국 5인분,"11,000원"
"(194,)",육개장 2인분,"7,000원"
"(194,)",육개장 4인분,"10,000원"
"(194,)",육개장 5인분,"12,000원"
"(194,)",추어탕 2인분,"7,000원"
"(194,)",추어탕 4인분,"10,000원"
"(194,)",추어탕 5인분,"12,000원"
"(194,)",뼈다귀 해장국 2인분,"7,000원"
"(194,)",뼈다귀 해장국 3인분,"10,000원"
"(194,)",뼈다귀 해장국 4인분,"13,000원"
"(194,)",도가니 사골곰탕 5인분,"15,000원"
"(195,)",파김치주물럭,"9,000원"
"(195,)",매운쭈꾸미,"9,000원"
"(195,)",쭈물럭,"9,000원"
"(195,)",흑백집 김치전골,"9,000원"
"(195,)",냉동삼겹살,"10,000원"
"(195,)",쭈꾸미 삼겹살,"12,000원"
"(196,)",낙지전골 소,"26,000원"
"(196,)",낙지볶음 소,"25,000원"
"(196,)",김치전골 소,"19,000원"
"(196,)",된장전골 소,"19,000원"
"(196,)",조기매운탕 소,"26,000원"
"(196,)",제육볶음 소,"24,000원"
"(196,)",꽃게탕 소,"35,000원"
"(196,)",닭볶음탕 소,"27,000원"
"(196,)",게란찜,"4,000원"
"(196,)",조기구이,"4,000원"
"(197,)",에스프레소,"3,200원"
"(197,)",아메리카노,"3,200원"
"(197,)",카페라떼,"3,500원"
"(197,)",바닐라라떼,"3,500원"
"(197,)",카페모카,"3,700원"
"(198,)",풍기파스타,"8,500원"
"(198,)",까르보나라,"9,500원"
"(198,)",시푸드파스타,"11,500원"
"(199,)",숙성삼겹,"13,000원"
"(199,)",와규엄선,"19,000원"
"(199,)",황제덧살,"14,000원"
"(199,)",바지락 된장찌개,"4,000원"
"(199,)",뚝배기 순두부,"4,500원"
"(199,)",김치말이(물/비빔),"5,000원"
"(199,)",청어알 비빔밥,"4,500원"
"(199,)",계란찜,"3,000원"
"(199,)",칼국수/수제비/묵사리,"2,000원"
"(199,)",흑미밥,"1,000원"
"(199,)",참이슬/처음처럼,"4,000원"
"(199,)",청하,"4,000원"
"(199,)",카스/하이트/테라,"4,500원"
"(199,)",매화수,"5,000원"
"(199,)",콜라/사이다,"1,000원"
"(200,)",무한리필 숯불돼지갈비,"13,500원"
"(200,)",소갈비살,"7,000원"
"(200,)",돼지껍데기,"3,000원"
"(200,)",무한리필숯불돼지갈비 8-10세,"8,000원"
"(200,)",무한리필돼지갈비 5-7세,"6,000원"
"(201,)",자장면,"5,500원"
"(201,)",간자장,"6,500원"
"(201,)",고추자장,"7,000원"
"(201,)",삼선자장,"7,500원"
"(201,)",짬뽕,"7,000원"
"(202,)",빅맥® 세트,변동
"(202,)",맥스파이시® 상하이 버거 세트,변동
"(202,)",1955 버거™ 세트,변동
"(202,)",불고기 버거 세트,변동
"(202,)",슈슈 버거 세트,변동
"(202,)",베이컨 토마토 디럭스 세트,변동
"(203,)",물냉면,"5,000원"
"(203,)",비빔냉면,"5,000원"
"(203,)","불냉면 (물,비빔 선택)","5,000원"
"(203,)",열무냉면,"6,000원"
"(203,)",황태칼국수,"5,000원"
"(203,)",바지락칼국수,"6,000원"
"(203,)",얼큰칼국수,"6,000원"
"(203,)",만두칼국수,"6,000원"
"(206,)",민트초코,"5,800원"
"(206,)",딸기스무디,"5,600원"
"(206,)",초콜릿 스무디,"5,700원"
"(206,)",자바칩 스무디,"5,700원"
"(206,)",솜사탕,"5,600원"
"(209,)",콩피 삼겹,"24,000원"
"(209,)",쉬림프 알리오 올리오,"8,000원"
"(209,)",허니갈릭 콩피 삼겹,"25,500원"
"(209,)",스파이시 토마토 콩피 삼겹,"25,500원"
"(209,)",봉골레 파스타,"7,500원"
"(209,)",베이컨 토마토 파스타,"7,500원"
"(209,)",송이버섯 크림 파스타,"8,000원"
"(209,)",쉬림프 로제 파스타,"10,000원"
"(209,)",짬뽕 파스타,"7,500원"
"(209,)",베이컨 버터갈릭 라이스,"7,500원"
"(209,)",굴 크림 리조또,"9,500원"
"(209,)",비프 토마토 리조또,"8,500원"
"(209,)",해산물 버터갈릭 라이스,"9,500원"
"(209,)",라따뚜이,"8,500원"
"(209,)",프리타타,"7,000원"
"(210,)",미니연포탕술국,"15,000원"
"(210,)",갑오징어숙회 ,"18,000원"
"(210,)",깁오징어철판,"30,000원"
"(210,)",연포탕,"45,000원"
"(210,)",산낙지철판,"45,000원"
"(210,)",돈소라소면,"23,000원"
"(210,)",알탕술국,"15,000원"
"(210,)",대구탕술국,"15,000원"
"(212,)",돼지생갈비,"12,000원"
"(212,)",돼지생목살,"12,000원"
"(212,)",돼지생삼겹,"12,000원"
"(213,)",무한리필 숯불돼지갈비,"13,500원"
"(213,)",소갈비살,"7,000원"
"(213,)",돼지껍데기,"3,000원"
"(213,)",숯불쭈꾸미,"9,900원"
"(214,)",순대국,"6,000원"
"(214,)",정식,"7,000원"
"(215,)",서울 한국수,"7,000원"
"(215,)",강릉 장칼국수,"7,000원"
"(215,)",천안 석갈비,"12,000원"
"(215,)",부안 토마토 닭도리탕,"29,000원"
"(215,)",구룡포 모리국수,"8,000원"
"(215,)",전주 들깨칼국수,"7,000원"
"(215,)",제주식 고기국수,"8,000원"
"(215,)",부산 밀면 (물),"6,500원"
"(215,)",부산 밀면 (비빔),"7,000원"
"(215,)",속초 명태회막국수 (물),"7,500원"
"(215,)",속초 명태회막국수 (비빔),"8,000원"
"(215,)",밀양 돼지국밥,"8,000원"
"(215,)",대관령 황태해장국,"8,000원"
"(215,)",포항 해물국밥,"8,000원"
"(215,)",담양 떡갈비정식,"9,500원"
"(216,)",염소탕,"12,000원"
"(216,)",염소수육,"55,000원"
"(216,)",염소특탕,"15,000원"
"(216,)",염소곰탕,"12,000원"
"(216,)",염소불고기,"23,000원"
"(216,)",염소전골,"32,000원"
"(216,)",염소갈비수육,"65,000원"
"(216,)",삼계탕 ,"12,000원"
"(216,)",볶음밥 ,"3,000원"
"(216,)",공깃밥,"1,000원"
"(216,)","소주,맥주","4,000원"
"(216,)",야관문주,"6,000원"
"(217,)",삼계탕,"13,000원"
"(217,)",반계탕,"7,500원"
"(217,)",한방삼계탕,"14,000원"
"(217,)",한방반계탕,"8,000원"
"(217,)",닭볶음탕,"7,500원"
"(217,)",한방인삼죽,"7,000원"
"(217,)",버섯야채죽,"7,000원"
"(217,)",전복죽,"10,000원"
"(217,)",닭한마리,"23,000~30,000"
"(217,)",닭매운탕,"25,000~35,000"
"(217,)",누리찜닭,"25,000~35,000"
"(217,)",누리불닭,"20,000~30,000"
"(217,)",왕계란말이 ,"8,000원"
"(217,)",레몬소스강정,"13,000원"
"(218,)",생삼겹살,"14,000원"
"(218,)",모듬한판,"41,000원"
"(218,)",특목살,"14,000원"
"(218,)",생갈비,"14,000원"
"(218,)",항정살,"15,000원"
"(218,)",갈매기살,"14,000원"
"(218,)",가브리살,"14,000원"
"(218,)",특별한판,"57,000원"
"(222,)",Drip 밀 [蜜] ,"5,000원"
"(222,)",더치 밀,"5,500원"
"(222,)",더치 화,"6,000원"
"(222,)",더치 아인슈페너,"6,000원"
"(222,)",카페라떼,"5,500원"
"(222,)",쇼콜라라떼,"6,000원"
"(223,)",유황오리 누룽지,"55,000원"
"(223,)",유황옻오리/토종옻닭,"55,000원"
"(223,)",능이오리백숙,"65,000원"
"(223,)",토종닭묵은지볶음탕,"50,000원"
"(223,)",유황오리 생 부추구이 대,"50,000원"
"(223,)",유황오리 통훈제구이 대,"50,000원"
"(224,)",곱창볶음,"9,000원"
"(224,)",철판닭갈비,"9,000원"
"(224,)",뼈없는닭발,"9,000원"
"(224,)",막창볶음,"11,000원"
"(224,)",닭발볶음,"9,000원"
"(225,)",1+ 모듬근고기 (600g),"38,000원"
"(225,)",1+ 통삽겹살 (180g),"13,000원"
"(225,)",1+ 특목살 (180g),"13,000원"
"(225,)",1+ 제주뒷고기 (180g),"12,000원"
"(225,)",1+ 두툼껍데기(180g),"8,000원"
"(225,)",1+ 차돌박이(150g),"13,000원"
"(225,)",1+제주특가브리살(180g),"13,000원"
"(226,)",모듬곱창,"15,900원"
"(227,)",피자,변동
"(228,)",치즈닭갈비,"30,000원"
"(228,)",마약치즈닭갈비,"31,000원"
"(228,)",닭쌈안주,"25,000원"
"(228,)",코다리찜,"20,000원"
"(228,)",국물닭발,"18,000원"
"(228,)",고갈비구이(점심),"7,000원"
"(228,)",제육직화(점심),"7,000원"
"(228,)",오징어볶음(점심),"8,000원"
"(228,)",열무국수(점심),"6,000원"
"(228,)",철판닭갈비,"11,000원"
"(228,)",묵은지닭도리탕,"26,000원"
"(228,)",마약묵은지닭도리탕,"27,000원"
"(228,)",마약닭갈비,"23,000원"
"(228,)",마약떡볶이,"15,000원"
"(231,)",평일런치,"11,800원"
"(231,)",평일디너,"12,800원"
"(231,)",주말및 공휴일,"13,800원"
"(232,)",수제항아리갈비,"7,900원"
"(232,)",도둑주먹고기,"7,900원"
"(232,)",양념소갈비살,"11,900원"
"(232,)",황제소갈비살,"11,900원"
"(232,)",꼬들덜미살,"9,900원"
"(232,)",달콤갈매기,"7,900원"
"(232,)",돼지껍데기,"6,900원"
"(232,)",옛날냉동삼겹살,"7,900원"
"(232,)",훈제돼지막창,"9,900원"
"(232,)",도둑육회,"9,900원"
"(232,)",낙지호롱구이,"7,900원"
"(232,)",명품살치살,"12,900원"
"(232,)",육회비빔밥,"7,000원"
"(232,)",계란찜,"3,000원"
"(232,)",냉면(물/비빔),"5,000원"
"(233,)",소갈비 350g,"27,000원"
"(233,)",돼지갈비 250g,"14,000원"
"(233,)",삼겹살 200g,"15,000원"
"(233,)",물냉면,"7,000원"
"(233,)",비빔냉면,"7,000원"
"(233,)",갈비탕,"9,000원"
"(234,)",살얼음 생맥주 500cc,"3,300원"
"(234,)",오징어입,"7,000원"
"(234,)",먹태,"13,000원"
"(234,)",옛날통닭,"12,000원"
"(234,)",치즈라볶이,"8,000원"
"(234,)",할매네 아귀튀김,"9,000원"
"(234,)",할매네 순대튀김,"6,000원"
"(235,)",탕수육 정식,"7,000원"
"(235,)",깐풍기정식,"7,000원"
"(235,)",팔보채 정식,"7,000원"
"(235,)",궈보로우 소,"16,000원"
"(235,)",양꼬치,"12,000원"
"(236,)",앙금플라워,변동
"(236,)",앙금레터링,변동
"(236,)",보자기케이크,변동
"(236,)",도라지정과,변동
"(238,)",동산미스페셜,"28,000원"
"(238,)",목살,"12,000원"
"(238,)",돼지왕갈비,"13,000원"
"(240,)",광화문짬뽕,"8,000원"
"(240,)",광화문자장면,"8,000원"
"(240,)",탕수육<중>,"15,000원"
"(240,)",깐풍기 ,"23,000원"
"(240,)",바게트멘보샤,"18,000원"
"(240,)",광화문짬뽕밥,"8,500원"
"(240,)",바삭군만두,"6,000원"
"(240,)",어향동고,"28,000원"
"(240,)",차돌박이숙주볶음,"23,000원"
"(241,)",[점심] 보자기비빔밥 세트,"20,000원"
"(241,)",완전소중한 꽃밥 ,"39,000원"
"(241,)",매콤 제육 비빔밥 세트 ,"20,000원"
"(241,)",황태만둣국 세트,"18,000원"
"(241,)",눈개승마 나물밥 세트,"18,000원"
"(241,)",수제맥주,"9,000원"
"(241,)",채식육개장 세트,"18,000원"
"(241,)",유기농한우떡불고기,"38,000원"
"(241,)",흑산도 우럭찜 ,"35,000원"
"(241,)",찬란한 고추잡채,"28,000원"
"(241,)",진피면역샐러드,"18,000원"
"(242,)",워터밀 플레이트,"17,900원"
"(242,)",핸드메이드 리코타 치즈 팬케이크와 선인장 시럽(메인),변동
"(242,)",새싹보리로 만든 브리오슈 프렌치 토스트(메인),변동
"(242,)",쉬림프 에그 샌드위치(메인),변동
"(242,)",수제햄과 베이컨이 들어간 모짜렐라 치즈 오믈렛,변동
"(242,)",해산물 칠리 부야베스 숏 파스타,변동
"(242,)",해산물 바질페스토 리소토(메인),변동
"(242,)",버터구이 오징어와 오리엔탈 소스의 스파게티니(메인),변동
"(242,)",네가지 버섯이 들어간 트러플 크림 딸리아뗄레(메인),변동
"(242,)",레드페퍼 소스와 닭다리 살 스테이크(메인),변동
"(242,)",블랙페퍼 소스와 돼지 목살 스테이크(메인),변동
"(242,)",리코타 치즈 수경재배 샐러드(애피타이저),변동
"(242,)",단호박 크림 스프(애피타이저),변동
"(242,)",명란 감자 그라탱(애피타이저),변동
"(242,)",핸드메이드 해쉬 브라운(애피타이저),변동
"(243,)",허니치즈트랩,"7,500원"
"(243,)",블루나잇,"7,500원"
"(243,)",굿모닝 하바나,"7,500원"
"(243,)",바나나 푸딩,"7,500원"
"(243,)",딸기 레어 치즈,"7,500원"
"(243,)",허니그레이프,"7,500원"
"(243,)",아보카도 블랜디드,"7,900원"
"(244,)",아메리카노,"4,900원"
"(245,)",서울추어탕,"12,000원"
"(245,)",모둠전,"23,000원"
"(245,)",추어튀김,"28,000원"
"(245,)",턍평채,"18,000원"
"(245,)",버섯육개장,"12,000원"
"(245,)",남도 추어탕,"12,000원"
"(246,)",블란서미술관 1인 이용권(평일),변동
"(246,)",블란서미술관 1인 이용권(주말),변동
"(247,)",시그니쳐,"53,000원"
"(247,)",스페셜,"78,000원"
"(247,)",프리미엄,"140,000원"
"(248,)",백반,"8,000원"
"(249,)",J.alley오늘의 빵(4pcs),"2,000원"
"(249,)",오늘의 샐러드,"5,000원"
"(249,)",오징어 먹물 아란치니,"8,000원"
"(249,)",통 토마토 리코타 샐러드,"10,000원"
"(249,)",그릴드 치킨,"14,000원"
"(249,)",하몽 가지구이,"15,000원"
"(249,)",겉바속촉 문어,"14,000원"
"(249,)",허니 트러플향 감자튀김,"7,000원"
"(249,)",고대미 항정살 버섯 리조또,"24,000원"
"(249,)",차돌박이 라구,"22,000원"
"(249,)",해산물 로제,"21,000원"
"(249,)",쵸리조 알리올리오,"19,000원"
"(249,)",버섯 수란 베이컨 크림,"18,000원"
"(249,)",돈마호크 뼈등심,"33,000원"
"(249,)","[평일 점심]커피 & 차(hot,ice)","1,000원"
"(250,)",아메리카노,"4,500원"
"(250,)",카페라떼,"5,000원"
"(250,)",바닐라라떼,"5,500원"
"(250,)",플랫화이트,"5,000원"
"(250,)",크림라떼,"5,800원"
"(250,)",흑임자라떼,"5,800원"
"(250,)",율무라떼,"6,800원"
"(250,)",메밀차,"4,500원"
"(250,)",퐁당유과,"2,000원"
"(250,)",스콘,"2,500원"
"(250,)",슬로우라떼,"5,500원"
"(250,)",보이차,"4,500원"
"(250,)",크로플,"7,500원"
"(250,)",패션후르츠에이드,"6,500원"
"(250,)",율무라떼  HOT,"6,300원"
"(252,)",서울수육카츠,"25,900원"
"(252,)",서울족발카츠,"20,800원"
"(252,)",서울떡갈비카츠,"13,900원"
"(252,)",등심카츠,"14,900원"
"(252,)",안심카츠,"13,900원"
"(252,)",특등심카츠,"18,900원"
"(252,)",안심&등심카츠,"15,900원"
"(252,)",치즈카츠,"14,800원"
"(252,)",경양우동,"4,000원"
"(252,)",명란마요작은카츠볼6ea,"4,500원"
"(252,)",계란품은칠리카츠볼4ea,"4,500원"
"(252,)",새우튀김2ea,"5,000원"
"(252,)",단호박고로케4ea,"5,000원"
"(252,)",수제잔식혜,"3,500원"
"(252,)",라무네사이다,"4,000원"
"(253,)",나뭇잎 2인세트,"50,000원"
"(253,)",점심특선,"11,000원"
"(253,)",모듬초밥(점심),"16,000원"
"(253,)",나뭇잎초밥(점심),"21,000원"
"(253,)",스페셜초밥,"26,000원"
"(253,)",김치어묵우동,"9,000원"
"(253,)",감태후토마키,"11,000원"
"(253,)",도로스시,"27,000원"
"(253,)",광어10pcs,"19,000원"
"(253,)",연어10pcs,"17,000원"
"(253,)",도미10pcs,"20,000원"
"(253,)",초새우10pcs,"16,000원"
"(253,)",새우장,"10,000원"
"(253,)",나뭇잎사시미(2~3인),"75,000원"
"(253,)",특선사시미(2~3인),"60,000원"
"(254,)",오리지날 에그 수플레 카스텔라,"16,000원"
"(254,)",스톤 드립 커피,"5,800원"
"(254,)",쑥 수플레 카스텔라,"17,000원"
"(254,)",딸기 수플레 카스텔라,"18,000원"
"(254,)",말차 프로마쥬 케이크,"13,000원"
"(254,)",딸기 프로마쥬 케이크,"14,000원"
"(254,)",스톤 드립 계란 커피,"7,300원"
"(254,)",천혜향 청수 / 차,"7,500원"
"(254,)",자두 청수 / 차,"7,500원"
"(254,)",핸드 드립 어린 잎,"7,500원"
"(254,)",말차 우유,"7,000원"
"(254,)",말차 크림 우유,"7,500원"
"(254,)",핸드 드립 홍차,"7,500원"
"(254,)",홍차 우유,"7,000원"
"(254,)",홍차 크림 우유,"7,500원"
"(256,)",Cake,"6,500원"
"(256,)",Coffee,변동
"(256,)",Tea,변동
"(258,)",랑데자뷰,"7,000원"
"(258,)",밀크티,"7,000원"
"(258,)",아메리카노,"5,500원"
"(258,)",얼그레이케이크,"6,800원"
"(262,)",수제비,"9,000원"
"(262,)",찹쌀새알옹심이(1인분),"13,000원"
"(262,)",파전,"15,000원"
"(262,)",쭈꾸미볶음,"20,000원"
"(262,)",감자전,"10,000원"
"(262,)",녹두전,"15,000원"
"(263,)",등심 돈카츠 (220g),"13,000원"
"(263,)",안심 돈카츠 (220g),"14,000원"
"(263,)",등심+안심 돈카츠 (등심110g+안심150g),"18,000원"
"(263,)",스페셜 등심 돈카츠 (230g),"16,000원"
"(263,)",새우+등심 돈카츠 (2p+220g),"21,000원"
"(263,)",새우+안심 돈카츠 (2p+220g),"22,000원"
"(263,)",등심 돈카츠 카레 (120g),"13,000원"
"(263,)",안심 돈카츠 카레 (120g),"14,000원"
"(263,)",새우튀김 카레 (새우2P),"17,000원"
"(263,)",카레 추가 (단품),"5,000원"
"(263,)",멘치카츠 (180g),"17,000원"
"(263,)",치킨카츠 (180g),"15,000원"
"(263,)",치킨카츠 카레 (120g),"15,000원"
"(265,)",Croissant,"3,800원"
"(265,)",Gelato,"6,000원"
"(265,)",Gelato + 시식,"7,000원"
"(265,)",하몬 젤라또 크로아상 샌드위치,"15,000원"
"(265,)",젤라또 포장 S,"22,000원"
"(265,)",젤라또 포장 M,"28,000원"
"(265,)",젤라또 포장 L,"36,000원"
"(265,)",뺑오 초코,"4,200원"
"(265,)",에스프레소,"4,000원"
"(265,)",아메리카노,"4,000원"
"(265,)",플랫화이트,"5,000원"
"(265,)",타히티바닐라라떼,"5,800원"
"(265,)",젤라또1컵,"6,000원"
"(266,)",온천집 1인 미소 샤브,"17,000원"
"(266,)",비프 스테이크 정식,"22,000원"
"(266,)",온천집 수비드 수육,"28,000원"
"(266,)",트러플 튀김 덮밥,"17,000원"
"(266,)",북해도식 얼큰 샤브,"18,000원"
"(266,)",북해도식 1인 얼큰 샤브샤브 3단,"18,000원"
"(266,)",북해도식 1인 얼큰 샤브샤브 4단,"24,000원"
"(266,)",온천집 1인 된장 샤브샤브 3단,"17,000원"
"(266,)",온천집 1인 된장 샤브샤브 4단,"23,000원"
"(268,)",사사블랜딩-숲,"5,500원"
"(270,)",닭도리탕(소),"24,000원"
"(270,)",닭도리탕(중),"35,000원"
"(270,)",닭도리탕(대),"47,000원"
"(271,)",왕새우 아보 오픈 샌드위치,"13,000원"
"(271,)",1++한우 샌드위치,"14,500원"
"(271,)",리코타 베이컨 오픈 샌드위치,"12,500원"
"(271,)",생연어 아보 샌드위치,"14,500원"
"(271,)",머쉬룸 아보 오픈 샌드위치,"11,500원"
"(271,)",딸기 샌드위치,"9,500원"
"(271,)",단호박 닭가슴살 치아바타 샌드위치,"11,500원"
"(271,)",애플 브리치즈 치아바타 샌드위치,"11,000원"
"(271,)",수비드 닭가슴살 샐러드,"10,500원"
"(271,)",1++한우 샐러드,"13,000원"
"(271,)",생연어 샐러드_홀스레디쉬 드레싱,"13,000원"
"(271,)",왕새우 샐러드_스리라차 마요,"11,500원"
"(271,)",함박 스테이크,"13,500원"
"(271,)",애플 크로아상,"8,500원"
"(271,)",생과일 프렌치토스트,"10,000원"
"(272,)",에스프레소,"4,400원"
"(272,)",아메리카노,"4,400원"
"(272,)",카페라떼,"4,800원"
"(272,)",카푸치노,"4,800원"
"(272,)",바닐라라떼,"5,200원"
"(272,)",플랫화이트,"4,800원"
"(272,)",크루아상,"2,700원"
"(272,)",플레인스콘,"2,700원"
"(272,)",크림 치즈 타르트,"3,000원"
"(272,)",블루베리 파이,"4,300원"
"(273,)",브라우니,"4,500원"
"(273,)",레몬케이크,"4,000원"
"(273,)",아메리카노,"4,300원"
"(273,)",카페라떼,"5,000원"
"(273,)",바닐라라떼,"5,500원"
"(276,)",핑크에이드,"8,500원"
"(276,)",블랙라떼,"9,000원"
"(276,)",크렘브릘레 라떼,"9,000원"
"(276,)",아메리카노,"7,000원"
"(276,)",라떼,"7,500원"
"(278,)",통 등덧심살(170g),"16,000원"
"(278,)",커플세트,"48,000원"
"(278,)",실속세트,"59,000원"
"(278,)",회식세트,"74,000원"
"(278,)",1% 칼 삼겹살,"15,000원"
"(278,)",눈꽃항정살,"16,000원"
"(278,)",스텔라생맥주,"8,000원"
"(278,)",클라우드생맥주,"5,000원"
"(278,)",테라생맥주,"5,000원"
"(278,)",구워먹는 임실치즈,"9,000원"
"(278,)",1% 세트,"48,000원"
"(278,)",뼈갈비(250g),"25,000원"
"(278,)",된장술밥,"6,000원"
"(279,)",마스카포네 치즈 오믈렛,"15,000원"
"(279,)","양송이 크림소스의 살치살 스테이크, 꿀자몽","29,000원"
"(279,)",에그 베네딕트,"16,000원"
"(279,)",쉬림프 베이컨 에그피자,"15,000원"
"(279,)",플레인 프렌치 토스트,"12,000원"
"(279,)",바나나 프렌치 토스트,"14,000원"
"(279,)",바닐라 아이스크림 애플 콤포트 프렌치 토스트,"16,000원"
"(279,)",통로메인 시저 샐러드,"12,000원"
"(279,)",부라타 치즈 샐러드,"15,000원"
"(279,)",감바스 오일 파스타,"18,000원"
